Pleb_Rank,Channels_Rank,Capacity_Rank,alias/pubkey
11829,12328,12328,parallaxpie100
11830,12312,12312,biglar01
11831,12314,12314,BlockchainBuero [LND]
11832,11430,11318,ThunderNode
11833,11432,11320,WireGhostX
11834,10331,10172,021cd567229837d07cc4
11835,11876,11821,YourNodeAlias
11836,11886,11831,02be5b5e
11837,9699,9141,037e6805307a8d8c93f2
11838,12319,12319,crypt0e
11839,12150,12150,daniel
11840,12320,12320,Badbitcoin.org
11841,9720,9162,raspiblitz
11842,12280,12280,SILENTFEED
11843,10911,10752,VisaMatrixBr ⚡
11844,12349,12349,stream
11845,12327,12327,wallet0
11846,12134,12134,BakerStore
11847,10988,10829,02c41b6e4a5b445461e3
11848,12233,12233,Azimuth41 FR
11849,11851,11796,024c36d6b03496f25080
11850,10818,10659,Piotr ☇
11851,12166,12166,HIGH-Speed-Net
11852,11706,11627,028e59e86d843dd90dc7
11853,12334,12334,03ceb8234fa80fdb8301
11854,11942,11887,testlnauth-outside
11855,12335,12335,naumburger
11856,12240,12240,molotow599
11857,12171,12171,02145df940c1bb7d7140
11858,12340,12340,LightGeek
11859,9893,9520,bigorange
11860,11771,11716,cointreau
11861,11777,11722,�nossuk�
11862,11779,11724,ANGRYFIRE
11863,11796,11741,03e02a40c12715825658
11864,11802,11747,03726985b96a472a3f1e
11865,11807,11752,0274bcac977c7f42914f
11866,11810,11755,027575c9603c16ff0dfa
11867,11858,11803,Hinske
11868,11859,11804,03f8f4242a2a9eb13d47
11869,11861,11806,024d4aac0836802896f6
11870,11866,11811,biscoint.io
11871,11867,11812,BitBlitz
11872,11868,11813,024763f8
11873,11869,11814,03f9446da7a14c33da7a
11874,11893,11838,02ae7fb31a7d7d29c06c
11875,11895,11840,026d692db4c19b1cad27
11876,11905,11850,02b51edcc31c39f3bacc
11877,11911,11856,03ed5487e456c8349fe0
11878,11914,11859,020a713ee67e3fc0c327
11879,11926,11871,BTC_origineezLN
11880,11935,11880,MonacoKitchen
11881,11952,11897,lnd-personal-mainnet
11882,11953,11898,030c2b822e10358d4f35
11883,11957,11902,cryptotec.com
11884,11969,11914,berlin13409germany
11885,11970,11915,NWT_LN_Node
11886,11977,11922,031705f97de502708039
11887,11979,11924,0283963d21ca97961d56
11888,11981,11926,am-test-node
11889,11983,11928,0312ed163a00100b48c8
11890,11989,11934,marcblitz
11891,11991,11936,Bo-Peep
11892,11993,11938,honyBadger
11893,12004,11949,mynodebtc.com [myNode]
11894,11074,10915,023ae7becd1f334e63af
11895,9685,9127,FreedomGR
11896,10369,10210,Tyler Durden LN
11897,12132,12132,CBBH4
11898,12027,11982,Febius$
11899,10148,9859,035ce2d74d7ea3f4a40f
11900,12007,11952,02db3dc3184abf7494d9
11901,12536,12536,039386962cff774fdaad
11902,12213,12213,BadenCitadel
11903,11353,11226,02f5be5f3d54b66bf531
11904,12148,12148,02596b63ba16a992c8c9
11905,11174,11019,039bc282033a91628ed7
11906,12020,11968,LightningFiber
11907,12346,12346,cavango
11908,9828,9300,02ab791b
11909,12352,12352,03c7ced568f0d23753de
11910,11939,11884,02f0adb0
11911,12583,12583,Mojitos
11912,11562,11461,02471dc1a41ba4eddbf5
11913,12357,12357,frodsmarolecram
11914,10328,10169,TheClean
11915,10392,10233,bebaNode
11916,10852,10693,02b7d41c
11917,10929,10770,03a1a4ed
11918,11152,10993,039c5b14
11919,12360,12360,03d31b6153178220b10e
11920,10029,9659,elvece
11921,11865,11810,02b90561
11922,6540,12050,Sound Money
11923,11658,11565,Ganjaberry
11924,11319,11179,Spaceport Sarajevo
11925,12313,12313,SaxBro
11926,12040,11995,Evo
11927,12315,12315,BitcoinGranny
11928,11215,11073,022fdb377ae839d1fef6
11929,9961,9588,0292e89f
11930,10562,10403,021a750dea00e4606462
11931,11165,11006,BTCNodeRudi
11932,11256,11114,bitcoinElectric
11933,10935,10776,StackingSats
11934,10344,10185,GREENSCAN
11935,10778,10619,034d84ab5c890d0d0010
11936,11338,11202,MickeyMouse
11937,10626,10467,LOUDGENESIS
11938,11339,11203,R3ZeusNode [LND]
11939,10417,10258,bbbbbpl
11940,10157,9868,Layla
11941,10823,10664,BTC 4 LIFE
11942,12287,12287,arcadefour
11943,12299,12299,03921b89
11944,12011,11957,Pixie Lightning
11945,10152,9863,03da882ba49ba170d065
11946,12401,12401,PDB-NODE
11947,12402,12402,02d9a1e931cb1eadadce
11948,12411,12411,unic
11949,12428,12428,0251c2f3dcd80fbf5c6c
11950,12438,12438,Zipora Sats
11951,12440,12440,03c9a3bdb96ed43a1a6a
11952,12450,12450,02dda2a51bde41bcf07a
11953,12453,12453,framboiseclair
11954,12475,12475,02850d97
11955,12476,12476,0256a7a8c9fd39c38d5d
11956,12485,12485,02c6774aa3b96e57e59f
11957,12490,12490,021d68bb9e345d96db2d
11958,12514,12514,02d2b43fb4d3a0347423
11959,12518,12518,gbdemo-lnd
11960,12521,12521,029dbc99b6df7d59df7b
11961,12534,12534,039fdf9319bd22fefd58
11962,12537,12537,LightningMarsh
11963,12538,12538,RenegadeButcher
11964,12593,12593,nebuchadnezzar
11965,12603,12603,0217ece586533b434c5e
11966,12620,12620,024b7ae6d1795cba4513
11967,12675,12675,pam-pU001
11968,12677,12677,0339f6a211034517da1b
11969,12016,11963,TAKASHI
11970,10207,9998,RaspiBlitzNode
11971,10836,10677,[DEV] 🇨🇭 Swiss Bitcoin Pay
11972,12021,11969,Raspiblitz
11973,10204,9995,BTC_K8
11974,10632,10473,r15taNode
11975,10692,10533,mynodebtc.com [myNode]
11976,10724,10565,B-node
11977,10182,9947,pi
11978,11690,11611,very-cool-node
11979,10527,10368,mynodebtc.com [myNode]
11980,10353,10194,0228e3fa481b5ab40b05
11981,10714,10555,0391e57aaf381306a0a4
11982,10566,10407,Prufrock
11983,11668,11575,raspicoin
11984,12121,12121,Black Cloud Lightning
11985,12029,11984,desmobit
11986,11324,11186,thortito
11987,11050,10891,mynodebtc.com [myNode]
11988,12038,11993,sonic
11989,10884,10725,ln.festivaldelhumor.org
11990,10980,10821,jnode
11991,10371,10212,DailyGift
11992,10939,10780,ChainPay2
11993,10394,10235,03b97023
11994,12031,11986,0382ce7e
11995,12048,12003,cnhq.cusnet.net
11996,10940,10781,02507252
11997,10107,9818,yonij
11998,10698,10539,zynos | CLN
11999,11337,11201,03d48fb286122af27b97
12000,12037,11992,0356f4bd3e821ce60413
12001,11849,11794,03f6f232
12002,12062,12061,0266aaf824dec0b87d82
12003,12077,12076,SKZ Lightning
12004,12083,12082,02596e51acf6c7788308
12005,11390,11273,db-lightning-node
12006,10640,10481,02305823da29b1eae1bd
12007,10486,10327,02fa7c34485bd098b813
12008,11686,11607,038d050739ebae312e32
12009,10870,10711,0362c084
12010,12366,12366,lnblackjack
12011,12370,12370,02bcddd7
12012,12371,12371,0367744436256ee7f201
12013,12376,12376,google
12014,12391,12391,Fulgora
12015,12393,12393,Bitnovo_LND_TEST
12016,12395,12395,Tinydot
12017,12396,12396,03cf768ab74d6ef67c3f
12018,12403,12403,BillyBob
12019,12414,12414,023389e8d150f4e3a93f
12020,12417,12417,02edffada4ce069f44a8
12021,12419,12419,starnet
12022,12423,12423,schaffi
12023,12424,12424,ln.99BTC.md
12024,12433,12433,SelfSovereignty
12025,12435,12435,mynodebtc.com [myNode]
12026,12443,12443,freedom
12027,12448,12448,LazyLightning
12028,12454,12454,sugarwookie
12029,12469,12469,03dbe1c7564c4a38a478
12030,12470,12470,03d68e20a6ac2cd0d43d
12031,12472,12472,02db0b63bcdc236e3e71
12032,12474,12474,deepnode.fr
12033,12479,12479,036f1fdd52a8249fb0d1
12034,12483,12483,WhiskeyEcho
12035,12496,12496,forgetmyid
12036,12501,12501,026a0ccc1e8f30682704
12037,12505,12505,Aton Technology
12038,12508,12508,btcnode
12039,12510,12510,03f7794a918a5a4f8b62
12040,12516,12516,03891648c76c208a93c5
12041,12525,12525,BigBlock Datacenter LND
12042,12526,12526,lightning4saxony
12043,12529,12529,HOPPINGPENGUIN
12044,12540,12540,D3DDruckPay
12045,12542,12542,SatoshiSpurNode
12046,12547,12547,02b4cb8be9077c3b14d6
12047,12548,12548,0388a2fda4c98a09fd27
12048,12551,12551,0388d977db0746e1e8ed
12049,12554,12554,NodeRunnerMidas
12050,12559,12559,LND
12051,12565,12565,03beb830f9d3aed8ba1f
12052,12574,12574,026f4b2169fdad8a247f
12053,12577,12577,GCUBED [LND]
12054,12585,12585,ATAKAMA
12055,12589,12589,Jamelio
12056,12594,12594,vikashnode
12057,12595,12595,026697f9453b4ade0722
12058,12601,12601,AASOBLITZ
12059,12605,12605,03da555f4473d308d23f
12060,12608,12608,GoreboxBank
12061,12611,12611,03a4b6bb963d37e5b77b
12062,12612,12612,Musikantnstadl
12063,12614,12614,025e03adb9f46e29d7cc
12064,12617,12617,BTCNode
12065,12618,12618,clinton5n
12066,12626,12626,ZioManzO
12067,12628,12628,TANGONINER
12068,12633,12633,BTCPiramide [LND]
12069,12634,12634,Thundera
12070,12637,12637,cenmain1
12071,12638,12638,03d0902d
12072,12646,12646,TVDM
12073,12647,12647,02e3da6a6a3162945543
12074,12649,12649,one.attigo.io
12075,12650,12650,AbyZ
12076,12653,12653,03a5f2ee
12077,12654,12654,03a66a3290ff3a613230
12078,12658,12658,BitMEX
12079,12661,12661,yeva-btc
12080,12662,12662,decap
12081,12663,12663,033a392c7ec71f10f7a5
12082,12669,12669,03d588e7b06c7eafec3e
12083,12671,12671,0386421ecb25eece281e
12084,12673,12673,0210f74eff371e381b2b
12085,12678,12678,02cdbfd26ed048703467
12086,12680,12680,LN Raspi
12087,12681,12681,Bierzelt
12088,12511,12511,036404c6
12089,10560,10401,DWNODE
12090,10598,10439,029ac52f9bcb75e580e6
12091,10195,9971,038c05e9846b51fe0da8
12092,12130,12130,OSQ021
12093,10406,10247,03d6dd77
12094,10664,10505,0268d01b4b2739a905c9
12095,10696,10537,03528e9a0e5059f88c76
12096,11098,10939,02b09441
12097,12059,12058,0228a350
12098,12065,12064,Consenso Labs
12099,12069,12068,dad-rbt
12100,12071,12070,0373ffcc34d5ec309129
12101,12072,12071,03e5c215cd53eb4a8699
12102,12074,12073,02202a47f6bb0798e6a4
12103,12078,12077,SPCMNetwork
12104,12096,12095,02106eafc9627ac3afa5
12105,12097,12096,kollekollee
12106,12369,12369,0268e4ca
12107,12389,12389,025b7e44
12108,12494,12494,027bd6b4
12109,12522,12522,021af4f3
12110,12563,12563,03befe91
12111,12570,12570,Volksbank
12112,12676,12676,02cd7d1a
12113,11146,10987,039c8d006b150a2e02ce
12114,12239,12239,Colossus
12115,11722,11646,RaspiBlitz
12116,10760,10601,02dae89f
12117,11138,10979,DUNE400
12118,11155,10996,MYRASPI
12119,12363,12363,02596fe3b786522b45bb
12120,12399,12399,025982cd27d6d7a270dc
12121,12409,12409,PROFITMARGIN [LND]
12122,12410,12410,03e12ca51df55d6e4ce8
12123,12432,12432,032aca4b
12124,12458,12458,TheBitcoinReport.nl
12125,12512,12512,foxy
12126,12582,12582,bd@sw
12127,12640,12640,CryptoSG ⚡
12128,12666,12666,PENMAN [LND]
12129,12116,12116,loads-lnd
12130,10625,10466,021a326fcba372fe938b
12131,10699,10540,Boutique
12132,10687,10528,Bothega
12133,10942,10783,02370ebaec5597aa0a56
12134,11559,11458,ploutos
12135,12606,12606,Flyverofthenorth
12136,12109,12108,CasaDelReyMoro
12137,12444,12444,GREENBEAM
12138,12384,12384,028233489eba38adc673
12139,12394,12394,033639802eedb5ed2b28
12140,12477,12477,021bea27e71fa4b42c17
12141,12481,12481,Ivy_Node
12142,12607,12607,0240567e349dae0934d6
12143,12622,12622,02ad75efc4822a457bdc
12144,10324,10165,lightning67e
12145,10393,10234,022a30b60c4d49755099
12146,10812,10653,Node-Satoshi
12147,11398,11281,02698886
12148,10253,10048,03b4ab0678003eec5e19
12149,11702,11623,025c9dc4df7dbd6b100b
12150,11444,11343,02e5432a
12151,10113,9824,02d44c83e18b49ab549a
12152,10458,10299,Rochester
12153,12246,12246,DN2
12154,12125,12125,BTCNodeLN
12155,10639,10480,PantsOn
12156,10925,10766,Jev-node
12157,12356,12356,mobycrypt
12158,6522,12032,Gemini
12159,11326,11189,032c9f14
12160,12137,12137,0267541ecd32c06d6edb
12161,12136,12136,02ffa359fda252dd4d92
12162,12138,12138,PotzBlitzPodling
12163,11870,11815,02b886a87ec221caccae
12164,10031,9661,tungsten
12165,12142,12142,HastyBlitz
12166,11763,11692,HighHORSE
12167,12143,12143,0384e1a6b70198464209
12168,12144,12144,ovmotseq
12169,10133,9844,krzak
12170,12530,12530,Node
12171,11806,11751,0237255f4b296eb6534a
12172,11816,11761,LightRider42
12173,11822,11767,hoschi
12174,11857,11802,03f8b33c8e9d204331d8
12175,11944,11889,MrBone
12176,11945,11890,mynodebtc.com turnips4u
12177,12153,12153,PHENIXIO
12178,10459,10300,paradoxfree
12179,11342,11215,BTCforMSP
12180,12157,12157,0251c4be93b5db32858b
12181,10488,10329,032975544c845c0b6b11
12182,12158,12158,025dd22b2894fbcd9efc
12183,10508,10349,GrooveIsland
12184,12160,12160,TheMadam
12185,12255,12255,p4t6
12186,12317,12317,039767b1
12187,12502,12502,03d78dfcb1398cdb2b76
12188,12576,12576,02388d08f2be4afd3c7e
12189,12627,12627,catandrat
12190,12655,12655,2d63ac29bebd
12191,10363,10204,032face5285f321c2f2a
12192,11327,11190,0294fd77bd7d71a70114
12193,12183,12183,02b422fbbe747ac62afc
12194,10212,10003,02f250ec
12195,11184,11034,Qartexxx
12196,10981,10822,LN-WhiteM
12197,11027,10868,RaspiBlitz
12198,10777,10618,03ea6975
12199,10689,10530,GREENWHISPER
12200,12169,12169,christophernodan
12201,12172,12172,03d0539c
12202,12173,12173,03d06042e80fa9bbbc30
12203,12184,12184,DannyNode
12204,12185,12185,03da4ed6cc7faa31368b
12205,12192,12192,0264f5b5592570f63559
12206,12193,12193,03f0b6c7993c087585ef
12207,12195,12195,GreenDadNode
12208,12209,12209,02bc30fe07a0749177c7
12209,12215,12215,020340344f521bd338f8
12210,12216,12216,022ea294bbcf581c3b78
12211,12218,12218,btcity
12212,12224,12224,031eb100fddedcc1796f
12213,12232,12232,036bdaa62ec8e3044a7a
12214,11901,11846,Axe
12215,11988,11933,hannover1991
12216,12135,12135,rsnode
12217,10351,10192,Schiocco
12218,10790,10631,Schwanzuslongus
12219,10316,10157,0284427e
12220,11823,11768,03f2bfe2eb679f7394d7
12221,11395,11278,Koleloto
12222,10782,10623,025acd72a6cfc77b81a8
12223,10933,10774,Justdoitalex
12224,12378,12378,cf
12225,12250,12250,node01
12226,12219,12219,spunzamboni
12227,11065,10906,Kai_Arbeit
12228,10877,10718,02d6541ce3a6954e0d3d
12229,10721,10562,03ec51a893cbf8bbfa27
12230,12114,12114,Fulgur-Node
12231,12265,12265,027e88f660b8e92bdcad
12232,12252,12252,graph.lndexplorer.com
12233,12226,12226,SupakNode
12234,11717,11641,ExcitBTC
12235,11711,11633,justsupport
12236,10481,10322,0317ee42e4577f216e81
12237,11714,11637,Tulip Mania
12238,10603,10444,Graz.Lightning.2
12239,11835,11780,038c1713
12240,12533,12533,03c1a69624e125ba8093
12241,12645,12645,026bdf97dc31fdf947bd
12242,10885,10726,SwissNode1291
12243,11772,11717,BTCLIGHTNINGOFSKIWI
12244,11968,11913,02a1a4d2434f5999999e
12245,12269,12269,raspihh
12246,12271,12271,03daf201e0cf9b2d0433
12247,12274,12274,start9-0xa75193ade74a8ab9
12248,12275,12275,XLEENODE
12249,12284,12284,✨  SOLAR ✨
12250,12286,12286,02b9bbb757160c49b624
12251,12296,12296,026c2787a779519b4efc
12252,12305,12305,03bd7009f1e909e1358a
12253,12306,12306,022813c7dcb46ca4ea23
12254,12323,12323,IfIwerearichman
12255,12354,12354,No_worries
12256,11345,11218,VIOLETWAFFLE
12257,12355,12355,032988ab2cf6b5bedaaf
12258,10709,10550,02409a7366503c356708
12259,12528,12528,MyKa.sh
12260,11551,11450,rbmr
12261,12318,12318,start9-0xb4751b4cb8ac30ae
12262,12258,12258,03cb89b0d80fc7346968
12263,12262,12262,NokxNode
12264,12321,12321,pinode
12265,12064,12063,03bac04dc8cef69040a4
12266,12331,12331,0338ddf27fa2502dfdd2
12267,10855,10696,node_ln
12268,10427,10268,BitNetLiquidityPool
12269,10649,10490,VIOLENTARK
12270,10653,10494,Monotone
12271,12129,12129,chm-neutrino
12272,12278,12278,Vasilii111
12273,12446,12446,026c213c6f77bd1657b1
12274,12507,12507,XABUN-ODE[nodl]
12275,12336,12336,02900132
12276,11113,10954,mcvl16
12277,12342,12342,OrangeJuice
12278,11718,11642,shibirenodle
12279,11087,10928,RaspiBlitzPi5
12280,12047,12002,rbt1
12281,11099,10940,21sats
12282,10322,10163,02292e5a5441f908a691
12283,12351,12351,0326c00451ed7f12c398
12284,12353,12353,Stedtnode
12285,10841,10682,02613e90
12286,10561,10402,028b6e2d3bec62abf9ad
12287,10827,10668,btcblitz
12288,12292,12292,WERDORF
12289,10755,10596,gi-blitz
12290,12119,12119,STRANGEAUTO
12291,12361,12361,Berfektus
12292,12362,12362,myBlitz
12293,11514,11413,030066a41ce86e73e96f
12294,10359,10200,028958ac9f6933ca1e71
12295,10718,10559,TomorrowNeverKnows
12296,11799,11744,02c373f5
12297,11931,11876,022410d4
12298,11961,11906,paddyLNDnode
12299,11919,11864,0268a391
12300,11884,11829,Raspi3Blitz
12301,12452,12452,021e0673
12302,11180,11028,0226915887bd8c5e0e43
12303,11042,10883,Skywards
12304,11758,11685,RabbitNode [LND]
12305,12425,12425,Aegis
12306,12495,12495,034c2db4
12307,12068,12067,OMGTP
12308,12155,12155,lnchannels
12309,11039,10880,0373b25a
12310,12553,12553,BitDub1878
12311,12578,12578,03239179da9741c0f673
12312,11730,11656,038bfe5054cd71656095
12313,11654,11554,lokrim
12314,12060,12059,02f83ace00214cdd4b54
12315,11682,11603,Tikkitukkanode
12316,11699,11620,Nodewehr
12317,11701,11622,thunder
12318,10766,10607,LightningHope
12319,11910,11855,02b4c540
12320,11712,11634,RaspiBlitzTSS
12321,10794,10635,0386d9662040e9af6294
12322,10848,10689,038a82c22493e748e4eb
12323,11187,11037,London-Node
12324,12610,12610,03625dcaa73d08580aa5
12325,11350,11223,038eab89d3f99ba3be4f
12326,12489,12489,032a7c440aaadaac2f8c
12327,11119,10960,036d337b314ed9ffdc6f
12328,11860,11805,036133f4
12329,11887,11832,cicekdagi
12330,11943,11888,LightBitPay
12331,11971,11916,Raspiblitz
12332,12367,12367,AlexA
12333,12368,12368,03dab8835295685c7b0b
12334,12372,12372,1ML.XYZ
12335,12381,12381,YOUR_FANCY_ALIAS
12336,12383,12383,023f0f447f02b01bcfac
12337,12407,12407,Satlab IRE
12338,12408,12408,020ba4348d540e2108d2
12339,12413,12413,030b110c950b936b6fce
12340,12416,12416,32k_n0d3
12341,12422,12422,02321206
12342,12426,12426,SLIMYSCAN
12343,12436,12436,02f649d5dc82672290ca
12344,12447,12447,034ae2689e51f47278ec
12345,12451,12451,027d41b111a2919e57d0
12346,12462,12462,026b07bca2c156b4bf69
12347,12468,12468,0294b1c23bd0d03bd3be
12348,12473,12473,flat18.co.uk-C-LIGHTNING
12349,12484,12484,Nakamoto
12350,12486,12486,037ca7db2686a1c38980
12351,12487,12487,IfIwerearichman
12352,12492,12492,Ma Name
12353,12493,12493,0379401b3e0a5349c084
12354,12503,12503,Batnodebtc [myNode]
12355,12515,12515,kkill
12356,12531,12531,02d3457dee1cee66065f
12357,12539,12539,021b27e75017a7a3a64b
12358,12555,12555,JOSA-WT10
12359,12560,12560,GREENWALK
12360,12562,12562,03ef74233102882aead8
12361,12568,12568,SMOZER
12362,12590,12590,Newgen_PL
12363,12592,12592,Frabi_LN
12364,12619,12619,0384563f259529511f5d
12365,12623,12623,Eden Of Songs
12366,12624,12624,soconode
12367,12625,12625,PiNodeZA
12368,12632,12632,02ba43464253e2240725
12369,12641,12641,tormentil
12370,12652,12652,02cfcb98cdf2df734668
12371,12656,12656,0274db6aba065463931b
12372,12659,12659,mynodebtc.com [Figo]
12373,12660,12660,stackt00deep
12374,12667,12667,Adam
12375,12668,12668,BakerBee
12376,12679,12679,Bitconeeect
12377,12343,12343,LND-Prod
12378,12325,12325,HOFFISbitcoinNODE
12379,11920,11865,mynodebtc.com [myNode]
12380,12237,12237,chefnode
12381,11167,11008,02aeadde
12382,12406,12406,03341e79e676d39197ff
12383,12478,12478,02bd5dc9452dc94e8563
12384,11049,10890,039fa87bd57cdfa9f52f
12385,11378,11251,02d3f9b1
12386,12200,12200,03122cf349dc069c0d16
12387,12212,12212,026a0a485f91514b5362
12388,11698,11619,03e5ffa2
12389,10585,10426,02fd092fccb7f10e9f67
12390,10361,10202,029987e5
12391,11410,11293,RBlitz
12392,12095,12094,Axe
12393,11014,10855,ATEC2
12394,12441,12441,fullm00n
12395,12044,11999,SidneyNode
12396,12241,12241,blitzforce
12397,12390,12390,03000cb31503acb444c3
12398,12520,12520,02f37b7e587d656cd09a
12399,12541,12541,033ce92811e29b3b5ec3
12400,12557,12557,cherrypi
12401,12564,12564,038dd9c892aeb8eb1220
12402,10902,10743,0357d6e0a43fa2b113c5
12403,12260,12260,02ead39ee7e08d93b25e
12404,12364,12364,BLUESPAWN
12405,12019,11967,02e51ac21dec2672a59f
12406,11264,11122,027457e9473f780b9f5c
12407,11721,11645,LightningBerlin
12408,11913,11858,SILENTWHISPER-v23.08
12409,11927,11872,Guardians
12410,11990,11935,021fdf58d45e2d446835
12411,10582,10423,mynodebtc.com [myNode]
12412,12257,12257,Defiant ☇
12413,12273,12273,02a80ed6a5250706bee4
12414,11788,11733,03e19bc568a7cb3d4478
12415,11760,11689,adam
12416,11956,11901,sanju
12417,12194,12194,03f0ebf167bb4806145b
12418,12427,12427,032adcd3cb7b992a9cbe
12419,11896,11841,TheNeuroFlog
12420,10547,10388,CarpeAwesome
12421,10672,10513,0382edcc
12422,12005,11950,0300c2e1
12423,12266,12266,Orange-Power 21
12424,12324,12324,manolo
12425,11836,11781,038c1a797bbf8ec7c338
12426,11406,11289,TevaL
12427,12199,12199,netsavior
12428,12208,12208,s9
12429,12358,12358,03af0aec5069083dfe72
12430,12337,12337,02fadab030dfabaf72ce
12431,12338,12338,QR-Node
12432,11379,11252,ArnoFullRaspi
12433,12120,12120,LightningGo
12434,10740,10581,Infinity Tech
12435,11820,11765,PARAPLUTUS
12436,11824,11769,ricardoreis
12437,10444,10285,Zephyr Knight
12438,11368,11241,037588d95c906b1b082c
12439,11402,11285,0374a573
12440,11365,11238,027c1a774c15241e3f41
12441,11855,11800,DesertPunk2
12442,11500,11399,DesertRetreatLN
12443,11872,11817,⚡Live.Love.Laugh.
12444,11169,11011,themuzzman
12445,12270,12270,03a83ee687ad857c2b8b
12446,12488,12488,03fc38db804f7accac9f
12447,12644,12644,033b4309
12448,10317,10158,029900dc
12449,12000,11945,021f6552ccb838b588fa
12450,12267,12267,☭ - USSR - ☭
12451,11766,11711,mast
12452,11972,11917,parallelsLND
12453,11964,11909,ZIPPY-LND-BCOIN-TEST
12454,12088,12087,03769e8f
12455,11680,11590,0341742b645f343f30b0
12456,12430,12430,0253c9a165bfb4a118d1
12457,12445,12445,BlockchainNode
12458,12631,12631,HansRaspiblitz
12459,12008,11954,IonicKoi
12460,12316,12316,NuggetNode
12461,11704,11625,0259a6177e0b3fcca173
12462,12100,12099,Yoda
12463,12105,12104,bingus2
12464,10663,10504,PlanZ.BTC.2
12465,11778,11723,NoDramaLama
12466,11862,11807,03f50783
12467,11673,11580,0376aab6
12468,12686,12686,Starseed
12469,12420,12420,SatsBlitzOrgel10k
12470,12442,12442,03788bab8bfd9d044018
12471,12456,12456,CouchCoins.io
